time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:50:21:704,-1.0342,1.6519,0.4167,1.993
20:50:21:708,-1.1923,1.5524,0.3127,1.982
20:50:21:713,-1.3323,1.6090,0.2270,2.101
20:50:21:718,-1.4693,1.5902,0.2383,2.178
20:50:21:724,-1.5728,1.4089,0.4155,2.152
20:50:21:728,-1.6436,1.2964,0.6991,2.207
20:50:21:733,-1.7636,1.2060,0.8436,2.297
20:50:21:737,-1.9076,1.0445,0.8163,2.323
20:50:21:741,-2.1219,0.7833,0.7442,2.381
20:50:21:748,-2.3741,0.4414,0.5196,2.470
20:50:21:752,-2.6080,0.0957,0.1370,2.613
20:50:21:757,-2.8627,-0.2276,-0.2641,2.884
20:50:21:763,-3.1704,-0.6379,-0.6038,3.290
20:50:21:769,-3.5274,-1.0635,-0.8096,3.772
20:50:21:772,-3.7786,-1.2459,-1.0113,4.105
20:50:21:784,-3.8289,-1.1325,-0.9515,4.105
20:50:21:785,-3.7232,-0.8213,-0.6211,3.863
20:50:21:786,-3.4511,-0.3192,-0.1347,3.468
20:50:21:791,-3.2913,0.3116,0.3414,3.324
20:50:21:796,-3.1315,1.1737,0.7131,3.419
20:50:21:802,-3.0431,2.2333,0.7593,3.850
20:50:21:807,-2.9451,3.2345,0.4544,4.398
20:50:21:811,-2.9031,3.7949,0.0694,4.778
20:50:21:816,-2.9247,3.9507,-0.3039,4.925
20:50:21:820,-2.8312,3.9055,-0.5477,4.855
20:50:21:826,-2.8218,3.6162,-0.5946,4.625
20:50:21:831,-2.9005,3.4489,-0.8610,4.588
20:50:21:835,-3.1967,3.0589,-1.1869,4.581
20:50:21:841,-3.5654,2.5468,-1.5037,4.632
20:50:21:846,-4.0066,1.9360,-1.4288,4.674
20:50:21:850,-4.4339,1.0779,-1.4261,4.781
20:50:21:855,-4.7293,0.2332,-1.6251,5.006
20:50:21:859,-4.7684,-0.2417,-1.6343,5.047
20:50:21:865,-4.6760,-0.4877,-1.5072,4.937
20:50:21:870,-4.3253,-0.4498,-0.9604,4.453
20:50:21:881,-4.0515,-0.5793,-0.7763,4.166
20:50:21:882,-3.8200,-0.4286,-0.7400,3.915
20:50:21:884,-3.5959,0.1122,-0.6670,3.659
20:50:21:889,-3.1547,0.9210,-0.6187,3.344
20:50:21:893,-2.5504,1.8158,-0.4963,3.170
20:50:21:898,-1.8536,2.6934,-0.2650,3.280
20:50:21:905,-1.1388,3.5673,0.0942,3.746
20:50:21:908,-0.5751,4.0804,0.4997,4.151
20:50:21:914,-0.2165,4.2822,0.5582,4.324
20:50:21:919,0.1075,4.3111,0.5835,4.352
20:50:21:924,0.3936,4.1095,0.5447,4.164
20:50:21:929,0.5869,3.7445,0.5279,3.827
20:50:21:934,0.5673,3.2141,0.4751,3.298
20:50:21:937,0.2808,2.4615,0.2917,2.495
20:50:21:944,-0.0611,1.9504,0.1663,1.958
20:50:21:948,-0.4096,1.6530,-0.4728,1.767
20:50:21:953,-0.7968,1.3827,-1.1370,1.959
20:50:21:958,-1.2200,0.8962,-1.7185,2.290
20:50:21:963,-1.4382,0.5314,-2.1977,2.680
20:50:21:968,-1.5860,0.1048,-2.6212,3.065
20:50:21:973,-1.7156,-0.3327,-2.7679,3.273
20:50:21:978,-1.7140,-0.5123,-2.2150,2.847
20:50:21:981,-1.3374,-0.2591,-1.0883,1.744
20:50:21:988,-0.7331,0.3294,-0.0656,0.806
20:50:21:991,-0.3012,0.6818,0.2102,0.774
20:50:21:996,-0.0978,0.7264,0.8274,1.105
20:50:22:002,0.1419,0.3448,0.3511,0.512
20:50:22:007,0.4215,-0.0596,0.1187,0.442
20:50:22:011,0.5654,-0.1713,0.5104,0.781
20:50:22:016,0.5942,-0.3098,1.1138,1.300
20:50:22:021,0.6327,-0.3062,1.6338,1.779
20:50:22:027,0.7393,-0.0729,1.5944,1.759
20:50:22:031,0.8723,0.1505,1.4235,1.676
20:50:22:036,0.9207,0.2661,1.2186,1.550
20:50:22:042,0.9114,0.1951,0.9020,1.297
20:50:22:046,0.8317,-0.1055,0.3283,0.900
20:50:22:051,0.7676,-0.4609,-0.2097,0.920
20:50:22:056,0.7985,-0.9445,-0.7286,1.435
20:50:22:059,0.8812,-1.4737,-1.3754,2.200
20:50:22:067,1.1087,-2.1015,-1.6083,2.869
20:50:22:073,1.2554,-2.8731,-2.0600,3.752
20:50:22:074,1.4894,-3.3772,-2.0283,4.212
20:50:22:083,1.6531,-3.9229,-2.3900,4.882
20:50:22:085,1.6200,-4.2271,-2.7367,5.290
20:50:22:090,1.6587,-4.2778,-2.3400,5.150
20:50:22:095,1.7437,-4.3495,-2.2905,5.216
20:50:22:099,1.8782,-4.1271,-2.2041,5.042
20:50:22:105,2.0084,-3.6726,-1.5366,4.459
20:50:22:109,2.0995,-3.3850,-0.8705,4.077
20:50:22:115,2.3203,-3.3056,-0.4696,4.066
20:50:22:119,2.4608,-3.2689,-0.4340,4.115
20:50:22:127,2.5291,-3.2431,-0.6908,4.170
20:50:22:129,2.5905,-3.2781,-0.9323,4.281
20:50:22:134,2.6560,-3.3385,-0.9170,4.364
20:50:22:137,2.8120,-3.4197,-1.0930,4.560
20:50:22:145,3.0557,-3.4321,-1.5505,4.850
20:50:22:148,3.2849,-3.2308,-1.9708,5.011
20:50:22:153,3.4779,-2.8948,-2.0382,4.963
20:50:22:159,3.5921,-2.7156,-1.9419,4.904
20:50:22:164,3.6363,-2.7040,-2.3733,5.115
20:50:22:169,3.6479,-2.6726,-2.4183,5.128
20:50:22:172,3.6313,-2.6810,-2.3557,5.092
20:50:22:180,3.5677,-2.7386,-2.2152,5.014
20:50:22:183,3.1407,-2.9519,-2.6139,5.041
20:50:22:192,-1.3410,-4.5661,0.3555,4.772
20:50:22:193,0.0820,-4.2554,1.9284,4.673
20:50:22:197,0.4745,-4.6045,1.4973,4.865
20:50:22:202,0.0803,-4.8070,0.4773,4.831
20:50:22:207,-0.1468,-4.5434,-0.0361,4.546
20:50:22:212,-0.1494,-4.4079,-0.1760,4.414
20:50:22:216,-1.2096,-4.5392,1.0502,4.814
20:50:22:221,-0.8721,-4.1147,3.1069,5.229
20:50:22:228,-0.4420,-3.6331,4.1831,5.558
20:50:22:232,-0.0167,-3.4135,4.2137,5.423
20:50:22:237,0.2332,-3.2506,4.7919,5.795
20:50:22:241,0.3545,-3.1740,5.8132,6.633
20:50:22:246,0.5590,-3.0312,6.7762,7.444
20:50:22:250,0.8482,-2.6790,7.0446,7.584
20:50:22:258,1.0079,-2.3018,7.0368,7.472
20:50:22:261,1.0415,-1.9909,7.2409,7.581
20:50:22:266,1.0032,-1.8180,7.0470,7.346
20:50:22:272,1.1754,-1.7608,6.6172,6.948
20:50:22:286,1.8389,-1.6458,6.2166,6.689
20:50:22:287,2.7471,-1.2367,5.8958,6.621
20:50:22:288,3.4001,-0.5987,5.6626,6.632
20:50:22:290,3.7131,0.0637,5.6236,6.739
20:50:22:295,3.9126,0.3917,5.2031,6.522
20:50:22:300,4.2111,0.4247,4.3291,6.054
20:50:22:305,4.5816,0.4206,3.3166,5.672
20:50:22:310,5.4485,0.5459,2.0973,5.864
20:50:22:315,6.4973,0.7785,0.8397,6.597
20:50:22:320,7.2368,0.8516,-0.4959,7.304
20:50:22:325,7.7442,0.9575,-1.7338,7.993
20:50:22:330,8.0627,1.0485,-2.6032,8.537
20:50:22:335,8.2297,1.1223,-3.3326,8.950
20:50:22:339,8.0834,0.9266,-4.1812,9.148
20:50:22:345,7.7672,0.9077,-4.8205,9.186
20:50:22:349,7.2765,0.8124,-5.0794,8.911
20:50:22:354,6.7492,0.7004,-5.1190,8.500
20:50:22:359,6.4423,0.1507,-5.1162,8.228
20:50:22:365,6.2243,-0.3345,-5.8675,8.560
20:50:22:372,4.5395,1.7257,-6.8651,8.409
20:50:22:374,2.6440,1.5801,-4.1553,5.172
20:50:22:388,0.3320,-0.6858,-2.2857,2.409
20:50:22:389,-2.7442,-1.3338,-2.6154,4.019
20:50:22:390,-3.4278,-0.4703,-3.0442,4.608
20:50:22:396,-4.1621,-1.1359,-1.1263,4.459
20:50:22:398,-5.0713,-2.1834,1.5886,5.745
20:50:22:404,-5.1782,-2.9868,2.2652,6.393
20:50:22:408,-5.9188,-4.0414,1.1605,7.260
20:50:22:413,-7.1654,-4.8093,0.0276,8.630
20:50:22:417,-11.0129,-5.0052,-1.6909,12.215
20:50:22:424,-13.5906,-3.6900,-2.7132,14.342
20:50:22:437,-13.7849,-2.8742,-4.6291,14.823
20:50:22:439,-11.8744,-3.1177,-6.3550,13.824
20:50:22:439,-8.7743,-4.3645,-6.6818,11.861
20:50:22:442,-5.0921,-3.9662,-5.5127,8.488
20:50:22:447,-2.6189,-4.1190,-4.0020,6.312
20:50:22:457,-1.9244,-5.7570,-4.6545,7.649
20:50:22:458,-1.2281,-5.5931,-3.5372,6.731
20:50:22:461,-0.5278,-5.0716,-2.9721,5.902
20:50:22:467,0.1621,-4.3221,-2.4350,4.963
20:50:22:471,0.3913,-3.7034,-1.5513,4.034
20:50:22:477,-0.0681,-3.0585,-0.7283,3.145
20:50:22:481,-0.7169,-2.4959,0.2581,2.610
20:50:22:497,-0.8827,-2.0001,0.8011,2.328
20:50:22:498,-0.6125,-1.7757,0.9863,2.122
20:50:22:498,0.1600,-1.4204,0.9391,1.710
20:50:22:501,0.9545,-1.0844,0.9409,1.724
20:50:22:505,1.5945,-0.6360,1.7184,2.429
20:50:22:511,2.0854,0.5879,4.8419,5.305
20:50:22:516,2.5899,-0.2231,2.9677,3.945
20:50:22:520,2.7032,-0.8680,2.6952,3.915
20:50:22:526,3.1386,-0.7341,4.2382,5.325
20:50:22:530,3.5491,-0.6987,4.8530,6.053
20:50:22:535,3.4335,-0.6051,4.9589,6.062
20:50:22:539,2.7780,-0.1914,5.0414,5.759
20:50:22:545,1.8302,0.0548,4.8565,5.190
20:50:22:550,0.9496,-0.1479,4.4588,4.561
20:50:22:555,0.1117,-0.5830,3.9314,3.976
20:50:22:560,-0.2826,-0.8532,3.2693,3.391
20:50:22:565,-0.4271,-0.9708,2.3642,2.591
20:50:22:570,-0.4564,-1.0077,1.4978,1.862
20:50:22:575,-0.2381,-1.0369,0.8154,1.340
20:50:22:580,0.0843,-0.9880,0.3189,1.042
20:50:22:591,0.4272,-0.8416,-0.0517,0.945
20:50:22:591,0.6620,-0.6789,-0.4041,1.031
20:50:22:594,0.7577,-0.5802,-0.8749,1.295
20:50:22:598,0.8089,-0.5005,-1.5436,1.813
20:50:22:604,0.8016,-0.3844,-2.3443,2.507
20:50:22:608,0.6961,-0.1838,-3.0510,3.135
20:50:22:615,0.5260,0.0378,-3.4807,3.520
20:50:22:617,0.2832,0.2787,-3.6911,3.712
20:50:22:624,-0.0517,0.4404,-3.7590,3.785
20:50:22:628,-0.3747,0.5701,-3.7584,3.820
20:50:22:633,-0.6516,0.5786,-3.7464,3.846
20:50:22:637,-0.9302,0.4706,-3.7015,3.846
20:50:22:643,-1.0691,0.2578,-3.5617,3.728
20:50:22:648,-1.1294,0.0217,-3.2814,3.470
20:50:22:653,-0.9993,-0.1858,-3.0543,3.219
20:50:22:656,-0.9077,-0.2987,-2.7748,2.935
20:50:22:662,-1.0242,-0.5242,-1.9307,2.248
20:50:22:667,-1.0461,-0.4380,-1.2702,1.703
20:50:22:672,-0.9102,-0.2114,-1.0553,1.410
20:50:22:677,-0.5517,0.0225,-0.4077,0.686
20:50:22:683,-0.3322,-0.0666,0.0317,0.340
20:50:22:688,-0.3620,-0.3902,0.9544,1.093
20:50:22:694,-0.1128,-0.4942,0.6672,0.838
20:50:22:695,0.1925,-0.6295,-0.1619,0.678
20:50:22:700,0.3953,-0.6720,-0.4332,0.892
20:50:22:706,0.4920,-0.6991,-0.1255,0.864
20:50:22:711,0.5758,-0.8480,0.2687,1.060
20:50:22:715,0.3248,-1.5052,0.2903,1.567
20:50:22:720,0.2529,-1.6298,-0.5099,1.726
20:50:22:725,0.3726,-0.9576,-0.5416,1.162
20:50:22:730,0.4972,-0.3710,0.1066,0.629
20:50:22:736,0.2700,-0.2528,0.6099,0.713
20:50:22:740,-0.1489,-0.5685,0.7436,0.948
20:50:22:746,-0.4577,-1.0417,0.5630,1.270
20:50:22:750,-0.7034,-1.2798,0.1468,1.468
20:50:22:755,-0.8113,-1.2389,-0.2421,1.501
20:50:22:760,-0.8051,-1.0646,-0.6330,1.477
20:50:22:765,-0.8273,-0.8761,-0.9065,1.508
20:50:22:770,-0.9758,-0.7569,-1.0222,1.603
20:50:22:775,-1.0885,-0.6849,-1.0688,1.672
20:50:22:780,-1.1118,-0.6332,-1.2283,1.774
20:50:22:786,-0.9309,-0.6128,-1.5366,1.898
20:50:22:789,-0.7418,-0.5948,-1.9532,2.172
20:50:22:794,-0.5992,-0.5216,-2.2224,2.360
20:50:22:798,-0.4503,-0.4555,-2.1698,2.262
20:50:22:806,-0.2794,-0.3677,-1.8817,1.938
20:50:22:809,-0.1223,-0.2967,-1.4014,1.438
20:50:22:814,0.0590,-0.2353,-0.9726,1.002
20:50:22:817,-0.0273,-0.3659,-0.2748,0.458
20:50:22:825,-0.2448,-0.3619,0.5034,0.667
20:50:22:828,0.4190,-0.2087,0.4058,0.619
20:50:22:833,0.6168,-0.0144,0.2389,0.662
20:50:22:838,0.5663,0.1058,-0.0616,0.579
20:50:22:844,0.5811,0.0735,-0.5029,0.772
20:50:22:848,0.4591,0.0941,-0.6928,0.836
20:50:22:853,0.3938,0.2364,-0.8298,0.948
20:50:22:857,0.5213,0.3901,-1.0096,1.201
20:50:22:861,0.7057,0.5645,-1.0573,1.391
20:50:22:868,0.9123,0.5801,-0.9947,1.469
20:50:22:872,0.9501,0.4799,-0.9149,1.404
20:50:22:878,0.3491,0.1947,-0.6603,0.772
20:50:22:895,-0.0795,-0.0697,-0.3864,0.401
20:50:22:896,-0.4555,-0.2222,-0.1268,0.522
20:50:22:896,-0.5156,-0.1671,0.1209,0.555
20:50:22:897,-0.8563,0.0379,0.6100,1.052
20:50:22:902,-0.5191,0.2200,0.8577,1.026
20:50:22:907,-0.1845,0.3002,0.8503,0.920
20:50:22:912,0.1048,0.2900,0.7866,0.845
20:50:22:916,0.4402,0.2560,0.6190,0.802
20:50:22:921,0.7272,0.1764,0.4911,0.895
20:50:22:927,0.9053,0.0583,0.3242,0.963
20:50:22:931,0.9145,-0.0788,0.1586,0.931
20:50:22:936,0.8098,-0.1773,-0.0152,0.829
20:50:22:940,0.6245,-0.1412,-0.1904,0.668
20:50:22:948,0.4108,-0.0801,-0.4172,0.591
20:50:22:951,0.1514,-0.0603,-0.5957,0.618
20:50:22:956,-0.1044,-0.0574,-0.7406,0.750
20:50:22:960,-0.3191,-0.0875,-0.7996,0.865
20:50:22:966,-0.4618,-0.1123,-0.7514,0.889
20:50:22:971,-0.4798,-0.0667,-0.7087,0.858
20:50:22:977,-0.5017,-0.0078,-0.7554,0.907
20:50:22:979,-0.4031,0.0672,-0.9249,1.011
20:50:22:993,-0.2534,0.1251,-1.0739,1.110
20:50:22:994,-0.2242,0.1306,-1.1429,1.172
20:50:22:995,-0.2667,0.1126,-1.2133,1.247
20:50:22:998,-0.2940,0.1239,-1.1943,1.236
20:50:23:006,-0.1959,0.1926,-1.1239,1.157
20:50:23:009,-0.0341,0.2703,-1.0020,1.038
20:50:23:014,0.1445,0.2463,-0.7374,0.791
20:50:23:018,0.4130,0.1920,-0.3969,0.604
20:50:23:025,0.6098,0.1759,-0.0661,0.638
20:50:23:030,0.7212,0.1277,0.2793,0.784
20:50:23:034,0.8005,0.0733,0.5321,0.964
20:50:23:039,0.9271,0.0459,0.6303,1.122
20:50:23:045,0.9053,-0.0717,0.6818,1.136
20:50:23:049,0.9142,-0.1287,0.5695,1.085
20:50:23:054,0.8791,-0.1777,0.3413,0.960
20:50:23:057,0.7734,-0.1799,0.1238,0.804
20:50:23:065,0.6281,-0.0491,-0.0855,0.636
20:50:23:068,0.5142,0.1076,-0.3300,0.620
20:50:23:074,0.3618,0.1760,-0.5955,0.719
20:50:23:078,0.1293,0.1872,-0.8009,0.833
20:50:23:085,-0.1627,0.2152,-0.9246,0.963
20:50:23:088,-0.5004,0.2121,-0.9645,1.107
20:50:23:108,-0.7909,0.1875,-0.8991,1.212
20:50:23:109,-1.1013,0.2082,-0.7428,1.345
20:50:23:109,-1.2358,0.2836,-0.6464,1.423
20:50:23:109,-1.2495,0.3518,-0.5622,1.415
20:50:23:112,-1.2139,0.3032,-0.4949,1.346
20:50:23:118,-1.0686,0.3058,-0.4186,1.188
20:50:23:122,-0.6493,0.3458,-0.6107,0.956
20:50:23:127,-0.3868,0.3087,-0.7414,0.891
20:50:23:132,-0.1785,0.3236,-0.8180,0.898
20:50:23:135,-0.0796,0.2806,-0.8932,0.940
20:50:23:141,-0.0542,0.2177,-0.8233,0.853
20:50:23:147,-0.0618,0.1963,-0.6802,0.711
20:50:23:151,0.0050,0.1777,-0.6285,0.653
20:50:23:157,0.0859,0.1686,-0.6130,0.642
20:50:23:161,0.1835,0.1544,-0.5880,0.635
20:50:23:170,0.2530,0.1253,-0.5272,0.598
20:50:23:173,0.1895,0.1122,-0.4782,0.526
20:50:23:187,0.0649,0.0910,-0.5173,0.529
20:50:23:187,0.4860,0.0645,-0.8743,1.002
20:50:23:188,0.2240,-0.0842,-0.8557,0.888
20:50:23:191,-0.5625,-0.1742,-0.4613,0.748
20:50:23:196,-0.9008,-0.1369,-0.3058,0.961
20:50:23:200,-0.5146,-0.0221,-0.5804,0.776
20:50:23:205,-0.2503,-0.0465,-0.6611,0.708
20:50:23:210,-0.2306,-0.1352,-0.5410,0.603
20:50:23:216,-0.2082,-0.1849,-0.4477,0.527
20:50:23:220,-0.0801,-0.2098,-0.4576,0.510
20:50:23:225,0.1178,-0.2432,-0.5038,0.572
20:50:23:229,0.2966,-0.2921,-0.5146,0.662
20:50:23:235,0.3589,-0.3997,-0.4183,0.681
20:50:23:239,0.4132,-0.4487,-0.2484,0.659
20:50:23:245,0.4437,-0.4632,-0.1290,0.654
20:50:23:249,0.4221,-0.4769,-0.0456,0.638
20:50:23:254,0.4054,-0.4399,-0.0243,0.599
20:50:23:259,0.3527,-0.4100,-0.0267,0.542
20:50:23:266,0.2777,-0.4164,0.0096,0.501
20:50:23:269,0.1343,-0.3806,0.0368,0.405
20:50:23:274,-0.0637,-0.3484,0.0480,0.357
20:50:23:279,-0.2405,-0.3251,0.0695,0.410
20:50:23:296,-0.3683,-0.2634,0.0753,0.459
20:50:23:296,-0.4040,-0.2231,0.0963,0.471
20:50:23:297,-0.3688,-0.1893,0.0943,0.425
20:50:23:297,-0.2738,-0.1474,0.1050,0.328
20:50:23:304,-0.2401,-0.1352,0.0926,0.291
20:50:23:308,-0.2385,-0.0783,0.0640,0.259
20:50:23:313,-0.2810,-0.0722,0.0073,0.290
20:50:23:318,-0.2345,-0.1283,-0.1805,0.323
20:50:23:323,-0.3134,-0.0477,-0.0383,0.319
20:50:23:328,-0.2997,0.1267,0.0368,0.327
20:50:23:333,-0.1713,0.1871,-0.0990,0.272
20:50:23:336,-0.1095,0.1388,-0.3192,0.365
20:50:23:342,-0.0746,0.0321,-0.4877,0.494
20:50:23:347,-0.0626,-0.0396,-0.6120,0.616
20:50:23:352,-0.0208,-0.0165,-0.6348,0.635
20:50:23:357,0.0273,0.0462,-0.6302,0.633
20:50:23:363,0.0854,0.0693,-0.5621,0.573
20:50:23:371,0.0925,0.1075,-0.4731,0.494
20:50:23:373,0.0494,0.1630,-0.3941,0.429
20:50:23:389,0.0043,0.1682,-0.3391,0.379
20:50:23:390,-0.0786,0.1376,-0.2864,0.327
20:50:23:390,-0.1206,0.0950,-0.2362,0.282
20:50:23:392,-0.1100,0.0813,-0.2266,0.265
20:50:23:396,-0.0303,0.0967,-0.2150,0.238
20:50:23:401,0.0302,0.0983,-0.2205,0.243
20:50:23:407,0.0955,0.1199,-0.2336,0.279
20:50:23:411,0.1156,0.0825,-0.2590,0.295
20:50:23:416,0.1237,0.0795,-0.3040,0.338
20:50:23:419,0.1553,0.1154,-0.3064,0.362
20:50:23:425,0.1687,0.1151,-0.3116,0.373
20:50:23:430,0.1769,0.1199,-0.2340,0.317
20:50:23:435,0.2343,0.0890,-0.1595,0.297
20:50:23:440,0.2665,0.0412,-0.0997,0.288
20:50:23:445,0.3114,-0.0381,-0.0092,0.314
20:50:23:451,0.3124,-0.0800,0.1287,0.347
20:50:23:455,0.3085,-0.1350,0.2757,0.435
20:50:23:459,0.3265,-0.1697,0.3869,0.534
20:50:23:465,0.3483,-0.1722,0.4863,0.622
20:50:23:470,0.3607,-0.1495,0.5123,0.644
20:50:23:474,0.3328,-0.1253,0.4250,0.554
20:50:23:479,0.2670,-0.1089,0.2773,0.400
20:50:23:485,0.1793,-0.1212,0.0813,0.231
20:50:23:509,0.1094,-0.1187,-0.0824,0.181
20:50:23:511,0.0447,-0.1062,-0.2332,0.260
20:50:23:511,0.0203,-0.0882,-0.3714,0.382
20:50:23:511,0.0093,-0.0412,-0.4687,0.471
20:50:23:512,-0.0005,-0.0531,-0.5540,0.557
20:50:23:514,-0.0306,-0.0762,-0.5821,0.588
20:50:23:519,-0.0281,-0.0890,-0.5917,0.599
20:50:23:524,0.0020,-0.1173,-0.6088,0.620
20:50:23:528,0.0453,-0.1303,-0.6337,0.649
20:50:23:533,0.1230,-0.1517,-0.6376,0.667
20:50:23:536,0.1563,-0.1959,-0.5947,0.645
20:50:23:543,0.2270,-0.1584,-0.4529,0.531
20:50:23:547,0.3117,-0.0850,-0.3007,0.441
20:50:23:552,0.3825,-0.0734,-0.1736,0.426
20:50:23:557,0.4326,-0.0710,-0.0120,0.439
20:50:23:562,0.4311,-0.0735,0.1010,0.449
20:50:23:567,0.4425,-0.0907,0.2112,0.499
20:50:23:572,0.4026,-0.0990,0.2854,0.503
20:50:23:576,0.3496,-0.1155,0.3219,0.489
20:50:23:582,0.2884,-0.1428,0.3590,0.482
20:50:23:593,0.2529,-0.1071,0.3351,0.433
20:50:23:594,0.2380,-0.0633,0.2862,0.378
20:50:23:596,0.1722,0.0052,0.2171,0.277
20:50:23:602,0.0489,0.0200,0.1351,0.145
20:50:23:607,-0.0867,0.0058,0.0281,0.091
20:50:23:611,-0.1614,0.0035,-0.0969,0.188
20:50:23:617,-0.2001,-0.0197,-0.2590,0.328
20:50:23:621,-0.2012,-0.0064,-0.3515,0.405
20:50:23:628,-0.1741,0.0030,-0.3750,0.413
20:50:23:631,-0.1353,0.0346,-0.3917,0.416
20:50:23:637,-0.0538,0.0527,-0.3993,0.406
20:50:23:640,-0.0009,0.0524,-0.4143,0.418
20:50:23:645,0.0282,0.0503,-0.4673,0.471
20:50:23:650,0.0453,0.0274,-0.4965,0.499
20:50:23:655,0.0765,-0.0090,-0.5542,0.560
20:50:23:659,0.0856,-0.0040,-0.6689,0.674
20:50:23:665,0.0914,0.0349,-0.7335,0.740
20:50:23:672,0.0794,0.0601,-0.7530,0.760
20:50:23:675,0.0447,0.0764,-0.7044,0.710
20:50:23:690,-0.0079,0.0457,-0.5785,0.580
20:50:23:691,-0.0687,0.0605,-0.4042,0.414
20:50:23:691,-0.0777,0.0919,-0.2244,0.255
20:50:23:694,-0.1277,0.1087,-0.0771,0.185
20:50:23:699,-0.1374,0.1131,0.0336,0.181
20:50:23:705,-0.1592,0.1073,0.1460,0.241
20:50:23:709,-0.0934,0.1055,0.1915,0.238
20:50:23:714,-0.0496,0.0959,0.2204,0.245
20:50:23:717,0.0033,0.0903,0.2092,0.228
20:50:23:726,0.0605,0.0700,0.1272,0.157
20:50:23:729,0.0960,0.0709,0.0627,0.135
20:50:23:734,0.1003,0.0834,-0.0059,0.131
20:50:23:737,0.0734,0.1030,-0.0834,0.151
20:50:23:744,0.0627,0.1438,-0.1391,0.210
20:50:23:748,0.0207,0.1702,-0.1708,0.242
20:50:23:753,-0.0193,0.1893,-0.1527,0.244
20:50:23:758,-0.0070,0.1895,-0.1087,0.219
20:50:23:763,-0.0190,0.1540,-0.0722,0.171
20:50:23:768,-0.0336,0.1614,-0.0360,0.169
20:50:23:773,-0.0033,0.1283,-0.0072,0.129
20:50:23:776,0.0244,0.1027,0.0212,0.108
20:50:23:783,0.0520,0.0918,0.0114,0.106
20:50:23:795,0.1008,0.0977,0.0395,0.146
20:50:23:796,0.1587,0.0966,0.0602,0.195
20:50:23:797,0.1830,0.0931,0.1163,0.236
20:50:23:802,0.2596,0.0754,0.1934,0.332
20:50:23:807,0.2576,0.0387,0.2605,0.368
20:50:23:812,0.2231,-0.0004,0.2942,0.369
20:50:23:815,0.1704,-0.0208,0.2782,0.327
20:50:23:821,0.1088,-0.0629,0.2318,0.264
20:50:23:827,0.0549,-0.0863,0.1792,0.206
20:50:23:831,0.0414,-0.1151,0.1273,0.177
20:50:23:836,0.0536,-0.0899,0.0668,0.124
20:50:23:841,0.0295,-0.1275,0.0191,0.132
20:50:23:846,0.0024,-0.1488,-0.0185,0.150
20:50:23:851,-0.0222,-0.1800,-0.0696,0.194
20:50:23:855,-0.0157,-0.1422,-0.0799,0.164
20:50:23:861,0.0366,-0.1165,-0.0830,0.148
20:50:23:867,0.1082,-0.0978,-0.0766,0.165
20:50:23:871,0.1637,-0.1001,-0.0869,0.211
20:50:23:875,0.2056,-0.0971,-0.0902,0.245
20:50:23:880,0.2030,-0.0960,-0.1220,0.256
20:50:23:885,0.1656,-0.0897,-0.1941,0.270
20:50:23:890,0.0858,-0.0857,-0.2775,0.303
20:50:23:911,0.0329,-0.0340,-0.3461,0.349
20:50:23:912,-0.0076,0.0271,-0.3479,0.349
20:50:23:912,-0.0804,0.0408,-0.3167,0.329
20:50:23:912,-0.1308,0.0339,-0.3360,0.362
20:50:23:914,-0.1712,0.0065,-0.3580,0.397
20:50:23:920,-0.1616,0.0015,-0.3566,0.392
20:50:23:925,-0.1596,-0.0220,-0.3580,0.393
20:50:23:929,-0.0868,-0.0259,-0.3193,0.332
20:50:23:934,-0.0338,-0.0440,-0.2905,0.296
20:50:23:938,0.0041,-0.0575,-0.2831,0.289
20:50:23:946,-0.0112,-0.0787,-0.2541,0.266
20:50:23:949,-0.0175,-0.0770,-0.1727,0.190
20:50:23:954,0.0117,-0.0761,-0.1010,0.127
20:50:23:958,0.0620,-0.0688,-0.0699,0.116
20:50:23:965,0.1073,-0.0382,-0.0862,0.143
20:50:23:968,0.1428,-0.0081,-0.1116,0.181
20:50:23:974,0.1045,-0.0046,-0.1344,0.170
20:50:23:977,0.0996,-0.0464,-0.1426,0.180
20:50:23:986,0.0878,-0.0786,-0.1387,0.182
20:50:23:988,0.0692,-0.1106,-0.1299,0.184
20:50:23:993,0.0324,-0.1422,-0.1663,0.221
20:50:23:997,0.0154,-0.1164,-0.2072,0.238
20:50:24:003,-0.0101,-0.0903,-0.1720,0.194
20:50:24:008,-0.0176,-0.0589,-0.1349,0.148
20:50:24:012,-0.0288,-0.0078,-0.1650,0.168
20:50:24:016,-0.0653,0.0298,-0.1859,0.199
20:50:24:022,-0.0871,-0.0102,-0.1716,0.193
20:50:24:027,-0.1040,-0.0113,-0.1176,0.157
20:50:24:032,-0.0806,0.0092,0.0047,0.081
20:50:24:037,-0.0360,-0.0062,0.1593,0.163
20:50:24:042,-0.0175,-0.0386,0.2940,0.297
20:50:24:046,0.0370,-0.0669,0.4164,0.423
20:50:24:052,0.0491,-0.0579,0.4340,0.441
20:50:24:055,0.0308,-0.0121,0.3954,0.397
20:50:24:060,-0.0035,0.0064,0.3268,0.327
20:50:24:067,-0.0139,0.0427,0.2381,0.242
20:50:24:074,-0.0649,-0.0099,0.1245,0.141
20:50:24:076,-0.0859,-0.0274,0.0382,0.098
