time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
21:06:15:368,-0.4881,-0.1868,0.0381,0.524
21:06:15:384,-0.5538,-0.1479,0.1027,0.582
21:06:15:385,-0.5963,-0.0635,0.1366,0.615
21:06:15:385,-0.5868,-0.0078,0.1569,0.608
21:06:15:387,-0.5326,0.0456,0.1255,0.549
21:06:15:392,-0.4666,0.0751,0.0902,0.481
21:06:15:398,-0.4057,0.0903,0.0221,0.416
21:06:15:401,-0.3975,0.1270,-0.0335,0.419
21:06:15:406,-0.3798,0.1470,-0.1270,0.427
21:06:15:411,-0.3811,0.1455,-0.1967,0.453
21:06:15:416,-0.4182,0.1416,-0.2499,0.507
21:06:15:420,-0.4458,0.1567,-0.2891,0.554
21:06:15:426,-0.4997,0.1408,-0.3028,0.601
21:06:15:431,-0.5418,0.1391,-0.2790,0.625
21:06:15:436,-0.6006,0.1589,-0.2561,0.672
21:06:15:441,-0.6284,0.2097,-0.2007,0.692
21:06:15:445,-0.6561,0.2292,-0.1127,0.704
21:06:15:450,-0.7173,0.2201,-0.0253,0.751
21:06:15:456,-0.7472,0.2229,0.0498,0.781
21:06:15:461,-0.7605,0.2759,0.1249,0.819
21:06:15:465,-0.7425,0.3264,0.1691,0.829
21:06:15:470,-0.6765,0.3770,0.2043,0.801
21:06:15:476,-0.5957,0.3726,0.1901,0.728
21:06:15:480,-0.5382,0.3395,0.1506,0.654
21:06:15:492,-0.5424,0.2851,0.1192,0.624
21:06:15:493,-0.5677,0.1949,0.0623,0.603
21:06:15:494,-0.5689,0.0809,-0.0131,0.575
21:06:15:498,-0.5532,-0.0161,-0.0498,0.556
21:06:15:504,-0.5733,-0.1297,-0.1294,0.602
21:06:15:509,-0.5577,-0.2169,-0.1708,0.622
21:06:15:514,-0.5612,-0.2897,-0.2152,0.667
21:06:15:519,-0.5072,-0.3625,-0.2149,0.659
21:06:15:524,-0.4556,-0.4114,-0.2275,0.655
21:06:15:529,-0.4444,-0.4125,-0.1695,0.630
21:06:15:533,-0.4066,-0.4377,-0.0003,0.597
21:06:15:537,-0.4140,-0.4534,0.1534,0.633
21:06:15:543,-0.4688,-0.4524,0.2584,0.701
21:06:15:548,-0.5186,-0.4849,0.3221,0.780
21:06:15:553,-0.5995,-0.5246,0.4043,0.893
21:06:15:558,-0.6541,-0.5523,0.4789,0.981
21:06:15:563,-0.7399,-0.6111,0.5460,1.104
21:06:15:569,-0.7972,-0.6578,0.5913,1.191
21:06:15:573,-0.8356,-0.7021,0.6125,1.252
21:06:15:583,-0.9053,-0.7773,0.6478,1.358
21:06:15:584,-0.9130,-0.8405,0.6804,1.415
21:06:15:587,-0.9591,-0.8988,0.7320,1.505
21:06:15:592,-0.9602,-0.9598,0.7234,1.538
21:06:15:596,-0.9732,-0.9704,0.6907,1.538
21:06:15:602,-0.9744,-1.0023,0.6818,1.555
21:06:15:607,-0.9661,-1.0125,0.6515,1.544
21:06:15:612,-0.9791,-1.0227,0.6357,1.552
21:06:15:616,-0.9941,-1.0138,0.5655,1.528
21:06:15:621,-0.9517,-1.0217,0.4864,1.479
21:06:15:627,-0.9234,-1.0461,0.4200,1.457
21:06:15:632,-0.9260,-1.0038,0.3687,1.415
21:06:15:636,-0.8996,-0.9999,0.3418,1.388
21:06:15:641,-0.8399,-0.9984,0.3319,1.346
21:06:15:646,-0.7920,-0.9495,0.3099,1.275
21:06:15:652,-0.7200,-0.8086,0.2046,1.102
21:06:15:658,-0.6524,-0.6762,0.1257,0.948
21:06:15:660,-0.6748,-0.5995,0.1083,0.909
21:06:15:670,-0.6558,-0.5449,0.1378,0.864
21:06:15:670,-0.5835,-0.4625,0.0430,0.746
21:06:15:684,-0.6029,-0.4047,0.0316,0.727
21:06:15:684,-0.5945,-0.3784,0.1692,0.725
21:06:15:685,-0.5705,-0.3003,0.2218,0.682
21:06:15:690,-0.5333,-0.2467,0.2138,0.625
21:06:15:697,-0.4517,-0.2437,0.2523,0.572
21:06:15:701,-0.3691,-0.2432,0.2041,0.487
21:06:15:705,-0.2566,-0.2051,-0.1658,0.368
21:06:15:710,-0.0219,-0.0940,-0.8201,0.826
21:06:15:715,0.1557,0.1083,-1.3660,1.379
21:06:15:720,0.3235,0.3845,-1.6984,1.771
21:06:15:726,0.4828,0.6890,-1.7863,1.974
21:06:15:729,0.5230,1.0146,-1.6671,2.020
21:06:15:734,0.4743,1.3092,-1.4203,1.989
21:06:15:738,0.3854,1.6182,-1.2502,2.081
21:06:15:744,0.3050,2.0393,-1.1275,2.350
21:06:15:750,0.2987,2.4989,-1.0442,2.725
21:06:15:754,0.3735,2.9802,-1.0376,3.178
21:06:15:758,0.5460,3.4546,-1.0688,3.657
21:06:15:763,0.7306,3.8983,-0.9282,4.073
21:06:15:768,0.9645,4.3543,-0.7294,4.519
21:06:15:773,1.2182,4.7747,-0.6162,4.966
21:06:15:777,1.4746,5.1377,-0.5937,5.378
21:06:15:784,1.7239,5.3788,-0.5673,5.677
21:06:15:788,2.0323,5.5026,-0.6604,5.903
21:06:15:793,2.2678,5.4565,-0.6837,5.948
21:06:15:797,2.4556,5.1736,-0.5987,5.758
21:06:15:803,2.4766,4.6014,-0.5280,5.252
21:06:15:807,2.4265,3.7836,-0.4118,4.514
21:06:15:812,2.3263,2.8207,-0.4323,3.682
21:06:15:816,2.1709,1.9498,-0.6651,2.993
21:06:15:821,1.9617,1.1875,-0.9702,2.490
21:06:15:827,1.7553,0.4908,-1.3491,2.268
21:06:15:832,1.5579,-0.1568,-1.7845,2.374
21:06:15:837,1.3754,-0.7412,-2.2021,2.700
21:06:15:842,1.3005,-1.1692,-2.5895,3.125
21:06:15:847,1.2921,-1.5773,-2.9636,3.597
21:06:15:852,1.3955,-1.9515,-3.1901,3.992
21:06:15:855,1.4767,-2.2849,-3.2542,4.242
21:06:15:861,1.6676,-2.5873,-3.2171,4.452
21:06:15:866,1.8586,-2.7729,-3.0391,4.514
21:06:15:871,2.0624,-2.8923,-2.4908,4.339
21:06:15:886,2.2435,-2.9312,-1.4933,3.982
21:06:15:887,2.1656,-2.8300,-0.7917,3.650
21:06:15:888,1.8808,-2.6579,-0.0285,3.256
21:06:15:891,1.6873,-2.4434,1.4078,3.286
21:06:15:895,1.5224,-2.2222,2.5388,3.702
21:06:15:901,1.1897,-1.9964,2.7712,3.617
21:06:15:905,0.8231,-1.7086,2.7410,3.333
21:06:15:910,0.5393,-1.4256,2.6808,3.084
21:06:15:915,0.3018,-1.1808,2.6894,2.953
21:06:15:920,0.0887,-0.9478,2.7337,2.895
21:06:15:926,-0.0238,-0.8125,2.7253,2.844
21:06:15:929,0.0745,-0.7487,2.5184,2.628
21:06:15:935,0.2046,-0.7228,2.1151,2.245
21:06:15:939,0.4243,-0.6848,1.5703,1.765
21:06:15:945,0.6528,-0.6419,1.0749,1.412
21:06:15:949,0.9215,-0.6252,0.7077,1.319
21:06:15:954,1.2191,-0.6205,0.4327,1.435
21:06:15:959,1.4885,-0.6039,0.1991,1.619
21:06:15:964,1.7371,-0.6186,-0.0175,1.844
21:06:15:969,1.9390,-0.5881,-0.2655,2.044
21:06:15:974,2.0441,-0.5459,-0.4473,2.163
21:06:15:980,2.1148,-0.5303,-0.5703,2.254
21:06:15:983,2.1295,-0.4888,-0.6872,2.290
21:06:16:000,2.1477,-0.4451,-0.7788,2.328
21:06:16:001,2.1071,-0.3874,-0.8498,2.305
21:06:16:001,2.0480,-0.3299,-0.8521,2.243
21:06:16:003,1.9866,-0.2199,-0.8502,2.172
21:06:16:008,1.9896,-0.1315,-0.7865,2.143
21:06:16:013,1.9756,-0.0193,-0.7894,2.128
21:06:16:017,1.9855,0.0761,-0.7103,2.110
21:06:16:023,1.9691,0.2050,-0.5823,2.064
21:06:16:028,2.0223,0.3003,-0.4766,2.099
21:06:16:033,2.0019,0.4098,-0.3810,2.079
21:06:16:037,1.9773,0.4667,-0.2839,2.051
21:06:16:043,1.9297,0.3967,-0.1711,1.977
21:06:16:047,1.8709,0.3173,0.0408,1.898
21:06:16:052,1.7363,0.1902,0.2272,1.761
21:06:16:055,1.5400,0.0202,0.3161,1.572
21:06:16:061,1.3509,-0.1257,0.3528,1.402
21:06:16:067,1.2359,-0.2760,0.3727,1.320
21:06:16:071,1.1537,-0.3927,0.3758,1.275
21:06:16:081,1.1547,-0.5115,0.3643,1.314
21:06:16:084,1.1788,-0.5440,0.3070,1.334
21:06:16:096,1.2285,-0.5597,0.1991,1.365
21:06:16:096,1.2822,-0.5729,0.0765,1.406
21:06:16:096,1.3113,-0.5525,-0.0415,1.424
21:06:16:101,1.3804,-0.5345,-0.1500,1.488
21:06:16:106,1.4297,-0.4615,-0.2898,1.530
21:06:16:111,1.4331,-0.4387,-0.3676,1.543
21:06:16:115,1.4242,-0.4230,-0.4169,1.543
21:06:16:122,1.4197,-0.4050,-0.4615,1.547
21:06:16:126,1.4055,-0.3845,-0.4992,1.540
21:06:16:130,1.3888,-0.3880,-0.4821,1.520
21:06:16:135,1.3315,-0.3700,-0.4293,1.447
21:06:16:140,1.2696,-0.3663,-0.3528,1.368
21:06:16:145,1.1983,-0.3603,-0.2765,1.281
21:06:16:150,1.1654,-0.3710,-0.1907,1.238
21:06:16:155,1.1160,-0.3555,-0.1096,1.176
21:06:16:160,1.0404,-0.3495,-0.0428,1.098
21:06:16:166,0.9961,-0.2957,0.0241,1.039
21:06:16:173,0.9470,-0.2443,0.0625,0.980
21:06:16:176,0.8909,-0.2098,0.0985,0.921
21:06:16:189,0.8494,-0.1682,0.1105,0.873
21:06:16:191,0.8154,-0.1553,0.1462,0.843
21:06:16:191,0.7531,-0.1593,0.1769,0.790
21:06:16:194,0.6887,-0.1752,0.1951,0.737
21:06:16:199,0.6391,-0.1650,0.2056,0.691
21:06:16:204,0.5994,-0.1787,0.2085,0.659
21:06:16:208,0.5601,-0.2045,0.2110,0.632
21:06:16:213,0.5283,-0.2135,0.1654,0.593
21:06:16:217,0.5160,-0.2417,0.1341,0.585
21:06:16:222,0.4775,-0.2651,0.1099,0.557
21:06:16:228,0.4631,-0.2838,0.1025,0.553
21:06:16:233,0.4582,-0.2689,0.0977,0.540
21:06:16:238,0.4626,-0.2635,0.0597,0.536
21:06:16:243,0.4669,-0.2749,0.0126,0.542
21:06:16:248,0.4878,-0.2575,-0.0722,0.556
21:06:16:253,0.5013,-0.2090,-0.1733,0.570
21:06:16:257,0.5124,-0.1581,-0.2909,0.610
21:06:16:263,0.4851,-0.1288,-0.3845,0.632
21:06:16:268,0.4840,-0.1067,-0.4708,0.684
21:06:16:273,0.4279,-0.0870,-0.5621,0.712
21:06:16:277,0.4148,-0.0291,-0.6225,0.749
21:06:16:285,0.3970,0.0095,-0.6570,0.768
21:06:16:287,0.4033,0.0529,-0.6633,0.778
21:06:16:291,0.4313,0.0603,-0.6126,0.752
21:06:16:295,0.4596,0.0747,-0.5526,0.723
21:06:16:300,0.4666,0.1322,-0.4447,0.658
21:06:16:306,0.4762,0.2206,-0.4107,0.666
21:06:16:311,0.4404,0.2707,-0.3880,0.646
21:06:16:316,0.3972,0.2898,-0.3908,0.628
21:06:16:322,0.4017,0.3161,-0.3924,0.644
21:06:16:328,0.3917,0.3305,-0.3593,0.626
21:06:16:330,0.4175,0.3116,-0.3250,0.614
21:06:16:338,0.3953,0.2928,-0.2727,0.562
21:06:16:342,0.3851,0.2740,-0.2554,0.537
21:06:16:345,0.3512,0.2338,-0.2420,0.486
21:06:16:351,0.2983,0.2152,-0.2424,0.441
21:06:16:355,0.2098,0.1417,-0.2666,0.368
21:06:16:363,0.1335,0.1112,-0.2646,0.317
21:06:16:365,0.0453,0.0592,-0.2416,0.253
21:06:16:374,-0.0501,0.0096,-0.2290,0.235
21:06:16:376,-0.1338,-0.0207,-0.1930,0.236
21:06:16:388,-0.1437,-0.0294,-0.1289,0.195
21:06:16:388,-0.1634,-0.0262,-0.0651,0.178
21:06:16:389,-0.1137,-0.0325,0.0057,0.118
21:06:16:395,-0.0831,-0.0102,0.1218,0.148
21:06:16:400,-0.0237,-0.0190,0.2066,0.209
21:06:16:404,-0.0022,0.0295,0.3010,0.302
21:06:16:409,0.0078,0.0683,0.3452,0.352
21:06:16:414,-0.0224,0.1118,0.3989,0.415
21:06:16:419,-0.0256,0.1303,0.4472,0.466
21:06:16:424,-0.0593,0.1273,0.5023,0.522
21:06:16:429,-0.0830,0.1100,0.5239,0.542
21:06:16:434,-0.1372,0.1213,0.5406,0.571
21:06:16:438,-0.1744,0.0993,0.5524,0.588
21:06:16:443,-0.1755,0.0799,0.5164,0.551
21:06:16:448,-0.1528,0.1008,0.4780,0.512
21:06:16:454,-0.1516,0.0979,0.4109,0.449
21:06:16:457,-0.1195,0.1067,0.3439,0.379
21:06:16:463,-0.0827,0.1487,0.2862,0.333
21:06:16:468,-0.0080,0.2044,0.2093,0.293
21:06:16:473,0.0712,0.2643,0.1016,0.292
21:06:16:478,0.1622,0.2809,0.0584,0.330
21:06:16:483,0.2293,0.2497,-0.0134,0.339
21:06:16:503,0.2512,0.2092,-0.0565,0.332
21:06:16:504,0.2496,0.1950,-0.0663,0.324
21:06:16:505,0.2149,0.1477,-0.1000,0.279
21:06:16:505,0.1900,0.1245,-0.1361,0.265
21:06:16:508,0.2055,0.0944,-0.1842,0.292
21:06:16:511,0.1926,0.0739,-0.2039,0.290
21:06:16:517,0.2319,0.0702,-0.2098,0.321
21:06:16:521,0.2117,0.0570,-0.1618,0.272
21:06:16:526,0.1727,0.0296,-0.0957,0.200
21:06:16:531,0.1292,-0.0142,-0.0401,0.136
21:06:16:536,0.0929,-0.0363,0.0408,0.108
21:06:16:540,0.0947,-0.0652,0.0947,0.149
21:06:16:546,0.1033,-0.0939,0.1528,0.207
21:06:16:551,0.1307,-0.0891,0.1891,0.247
21:06:16:556,0.1651,-0.1056,0.2136,0.290
21:06:16:564,0.2064,-0.1078,0.2117,0.315
21:06:16:566,0.2310,-0.1006,0.2100,0.328
21:06:16:571,0.2200,-0.1480,0.1990,0.331
21:06:16:576,0.2306,-0.1618,0.1952,0.343
21:06:16:584,0.2248,-0.2016,0.1916,0.358
21:06:16:585,0.1859,-0.2387,0.1381,0.333
21:06:16:599,0.1687,-0.2636,0.1137,0.333
21:06:16:600,0.1656,-0.2527,0.0896,0.315
21:06:16:600,0.1410,-0.2443,0.0231,0.283
21:06:16:605,0.1687,-0.2572,-0.0285,0.309
21:06:16:610,0.1817,-0.2699,-0.0723,0.333
21:06:16:614,0.1826,-0.2636,-0.1322,0.347
21:06:16:618,0.2095,-0.2453,-0.1630,0.361
21:06:16:624,0.2456,-0.2320,-0.2197,0.403
21:06:16:630,0.2219,-0.2093,-0.2472,0.393
21:06:16:634,0.2221,-0.1511,-0.2982,0.401
21:06:16:639,0.2219,-0.1076,-0.3486,0.427
21:06:16:644,0.2096,-0.0715,-0.3935,0.452
21:06:16:649,0.2590,-0.0499,-0.4380,0.511
21:06:16:654,0.3246,0.0095,-0.4556,0.559
21:06:16:657,0.3541,0.0327,-0.4516,0.575
21:06:16:664,0.3813,0.0771,-0.4403,0.588
21:06:16:668,0.4371,0.1045,-0.4242,0.618
21:06:16:673,0.4715,0.1293,-0.4363,0.655
21:06:16:680,0.4799,0.1514,-0.4455,0.672
21:06:16:685,0.4625,0.1566,-0.4636,0.673
21:06:16:688,0.4481,0.1239,-0.4453,0.644
21:06:16:701,0.4460,0.0913,-0.4289,0.625
21:06:16:702,0.4395,0.0543,-0.3955,0.594
21:06:16:702,0.4073,0.0104,-0.4000,0.571
21:06:16:709,0.3825,-0.0378,-0.3875,0.546
21:06:16:713,0.3627,-0.0738,-0.3916,0.539
21:06:16:717,0.3168,-0.0999,-0.4052,0.524
21:06:16:722,0.3162,-0.1377,-0.3854,0.517
21:06:16:727,0.2893,-0.1585,-0.3565,0.486
21:06:16:732,0.2978,-0.1625,-0.3399,0.480
21:06:16:735,0.3084,-0.1949,-0.3144,0.482
21:06:16:742,0.2996,-0.2032,-0.2656,0.449
21:06:16:747,0.3259,-0.1687,-0.2152,0.425
21:06:16:752,0.3398,-0.1297,-0.1463,0.392
21:06:16:756,0.3674,-0.0909,-0.1087,0.394
21:06:16:761,0.4041,-0.0382,-0.0878,0.415
21:06:16:766,0.4069,-0.0499,-0.0573,0.414
21:06:16:771,0.4190,-0.0377,0.0113,0.421
21:06:16:776,0.4095,-0.0232,0.0703,0.416
21:06:16:780,0.3690,0.0007,0.1411,0.395
21:06:16:787,0.3381,0.0340,0.1952,0.392
21:06:16:791,0.2882,0.0719,0.2327,0.377
21:06:16:795,0.2526,0.0668,0.2252,0.345
21:06:16:801,0.2099,0.0594,0.2275,0.315
21:06:16:806,0.1673,0.0641,0.2086,0.275
21:06:16:812,0.1818,0.0758,0.1854,0.271
21:06:16:816,0.1795,0.0709,0.1625,0.252
21:06:16:819,0.1724,0.0613,0.1424,0.232
21:06:16:826,0.2010,0.0732,0.1296,0.250
21:06:16:831,0.1937,0.0328,0.1551,0.250
21:06:16:833,0.1888,0.0449,0.1447,0.242
21:06:16:841,0.1554,0.0213,0.1628,0.226
21:06:16:845,0.1579,0.0193,0.1405,0.212
21:06:16:849,0.1390,-0.0278,0.1136,0.182
21:06:16:854,0.1106,-0.0413,0.1151,0.165
21:06:16:859,0.0967,-0.0855,0.1044,0.166
21:06:16:865,0.0685,-0.1269,0.1053,0.179
21:06:16:869,0.0332,-0.1562,0.0700,0.174
21:06:16:874,0.0123,-0.1402,0.0366,0.145
21:06:16:878,-0.0230,-0.1480,0.0074,0.150
21:06:16:885,-0.0629,-0.1107,0.0276,0.130
21:06:16:889,-0.0932,-0.0642,0.0374,0.119
21:06:16:902,-0.0712,-0.0110,0.0773,0.106
21:06:16:903,-0.0731,0.0701,0.1093,0.149
21:06:16:904,-0.0536,0.1198,0.1646,0.210
21:06:16:908,-0.0673,0.1618,0.2240,0.284
21:06:16:913,-0.0571,0.1869,0.2736,0.336
21:06:16:917,-0.0729,0.2712,0.2876,0.402
21:06:16:923,-0.0576,0.2764,0.2853,0.401
21:06:16:928,-0.0613,0.2459,0.2500,0.356
21:06:16:932,-0.0694,0.2371,0.1867,0.310
21:06:16:936,-0.0843,0.2140,0.1098,0.255
21:06:16:941,-0.0966,0.1935,0.0288,0.218
21:06:16:948,-0.1253,0.1589,-0.0589,0.211
21:06:16:952,-0.1442,0.1150,-0.1153,0.217
21:06:16:957,-0.1249,0.1000,-0.1597,0.226
21:06:16:962,-0.1413,0.0850,-0.1757,0.241
21:06:16:967,-0.1506,0.0749,-0.1706,0.240
21:06:16:975,-0.1242,0.0649,-0.1373,0.196
21:06:16:975,-0.1170,0.0786,-0.1092,0.178
21:06:16:983,-0.1098,0.0495,-0.0790,0.144
21:06:16:988,-0.1072,0.0325,-0.0349,0.117
21:06:16:990,-0.1236,-0.0009,0.0138,0.124
21:06:16:998,-0.1517,-0.0318,0.0171,0.156
21:06:17:001,-0.1629,-0.0552,0.0062,0.172
21:06:17:006,-0.1883,-0.0476,-0.0046,0.194
21:06:17:011,-0.2230,-0.0875,-0.0058,0.240
21:06:17:015,-0.2386,-0.0819,-0.0046,0.252
21:06:17:020,-0.2588,-0.0836,0.0061,0.272
21:06:17:025,-0.2410,-0.0567,0.0072,0.248
21:06:17:030,-0.2233,-0.0087,0.0343,0.226
21:06:17:035,-0.2247,-0.0394,0.0303,0.230
21:06:17:041,-0.1928,-0.0414,0.0403,0.201
21:06:17:045,-0.1965,-0.0814,0.0834,0.228
21:06:17:050,-0.2026,-0.0783,0.1048,0.241
21:06:17:055,-0.2064,-0.0729,0.1188,0.249
21:06:17:060,-0.2316,-0.1150,0.1257,0.287
21:06:17:065,-0.2187,-0.1021,0.1042,0.263
21:06:17:069,-0.2108,-0.1130,0.0760,0.251
21:06:17:078,-0.1960,-0.0906,0.0552,0.223
21:06:17:079,-0.1718,-0.0802,0.0845,0.208
21:06:17:096,-0.1432,-0.0129,0.0781,0.164
21:06:17:097,-0.1364,0.0301,0.0293,0.143
21:06:17:097,-0.0869,0.0538,-0.0070,0.102
21:06:17:098,-0.0709,0.0608,-0.0401,0.102
21:06:17:103,-0.0218,0.0700,-0.0894,0.116
21:06:17:108,-0.0182,0.0649,-0.1144,0.133
21:06:17:113,-0.0359,0.0575,-0.1461,0.161
21:06:17:118,-0.0439,0.0881,-0.1777,0.203
21:06:17:123,-0.0186,0.1185,-0.2399,0.268
21:06:17:128,0.0375,0.1390,-0.2806,0.315
21:06:17:134,0.0294,0.1356,-0.2786,0.311
21:06:17:137,0.0312,0.1582,-0.2935,0.335
21:06:17:143,0.0190,0.1830,-0.2446,0.306
21:06:17:147,0.0214,0.1861,-0.2177,0.287
21:06:17:153,0.0192,0.2200,-0.1577,0.271
21:06:17:157,0.0385,0.2370,-0.0766,0.252
21:06:17:162,-0.0134,0.2871,-0.0148,0.288
21:06:17:169,0.0492,0.2964,-0.0076,0.301
21:06:17:172,0.0711,0.2795,-0.0070,0.289
21:06:17:184,0.0956,0.2367,0.0157,0.256
21:06:17:184,0.0940,0.1990,0.0199,0.221
21:06:17:187,0.0782,0.1474,0.0460,0.173
21:06:17:192,0.0555,0.1129,0.0155,0.127
21:06:17:197,0.0473,0.0763,-0.0334,0.096
21:06:17:201,0.0084,0.0732,-0.0867,0.114
21:06:17:206,-0.0090,0.0630,-0.1493,0.162
21:06:17:211,-0.0000,0.0529,-0.2001,0.207
21:06:17:217,-0.0004,0.0475,-0.2251,0.230
21:06:17:222,0.0137,0.0183,-0.2367,0.238
21:06:17:226,-0.0127,-0.0345,-0.1802,0.184
21:06:17:231,-0.0579,-0.0845,-0.1201,0.158
21:06:17:235,-0.1077,-0.1032,-0.0964,0.178
21:06:17:242,-0.0955,-0.0813,-0.0443,0.133
21:06:17:245,-0.0600,-0.0691,0.0313,0.097
21:06:17:251,-0.0298,-0.0237,0.1043,0.111
21:06:17:255,0.0142,0.0262,0.1251,0.129
21:06:17:260,0.0533,0.0496,0.1154,0.136
21:06:17:265,0.1303,0.0395,0.1018,0.170
21:06:17:270,0.1667,0.0271,0.0888,0.191
21:06:17:275,0.1818,-0.0231,0.0596,0.193
21:06:17:280,0.1852,-0.0279,0.0191,0.188
21:06:17:287,0.1484,-0.0304,-0.0306,0.155
21:06:17:289,0.1071,-0.0707,-0.0968,0.161
21:06:17:294,0.0589,-0.0871,-0.1723,0.202
21:06:17:301,0.0227,-0.1151,-0.1883,0.222
21:06:17:304,0.0127,-0.1049,-0.1810,0.210
21:06:17:309,0.0287,-0.0735,-0.1721,0.189
21:06:17:314,0.0658,-0.0684,-0.1424,0.171
21:06:17:319,0.1142,-0.0587,-0.0942,0.159
21:06:17:324,0.1265,-0.0134,-0.0299,0.131
21:06:17:328,0.1576,0.0387,0.0175,0.163
21:06:17:334,0.1980,0.0523,0.0505,0.211
21:06:17:337,0.2215,0.0564,0.0885,0.245
21:06:17:343,0.2212,0.0320,0.0934,0.242
21:06:17:348,0.2114,-0.0135,0.0700,0.223
21:06:17:353,0.1781,-0.0326,0.0541,0.189
21:06:17:358,0.1402,-0.0704,0.0217,0.158
21:06:17:363,0.1477,-0.0653,-0.0414,0.167
21:06:17:371,0.1383,-0.0530,-0.0496,0.156
21:06:17:374,0.1265,-0.0693,-0.0627,0.157
21:06:17:386,0.1670,-0.0808,-0.0427,0.190
21:06:17:387,0.1691,-0.1159,-0.0230,0.206
21:06:17:388,0.1973,-0.1246,0.0296,0.235
21:06:17:393,0.1706,-0.1641,0.0650,0.246
21:06:17:398,0.1299,-0.1747,0.1002,0.240
21:06:17:402,0.1107,-0.1924,0.1042,0.245
21:06:17:407,0.0914,-0.1980,0.1175,0.248
21:06:17:413,0.0838,-0.1869,0.1118,0.233
21:06:17:415,0.0569,-0.1996,0.0966,0.229
21:06:17:420,0.0774,-0.1742,0.0862,0.209
21:06:17:426,0.0856,-0.1560,0.0712,0.192
21:06:17:431,0.0887,-0.0904,0.0516,0.137
21:06:17:436,0.1105,-0.0539,0.0230,0.125
21:06:17:441,0.1631,-0.0508,-0.0170,0.172
21:06:17:446,0.1868,-0.0620,-0.0472,0.202
21:06:17:452,0.1913,-0.0779,-0.0773,0.221
21:06:17:456,0.1390,-0.0605,-0.1214,0.194
21:06:17:461,0.0751,-0.0645,-0.1749,0.201
21:06:17:466,0.0258,-0.0638,-0.2188,0.229
21:06:17:470,-0.0020,-0.0678,-0.2177,0.228
21:06:17:475,-0.0013,-0.0694,-0.1813,0.194
21:06:17:481,-0.0173,-0.0449,-0.1172,0.127
21:06:17:501,-0.0238,-0.0134,-0.0800,0.085
21:06:17:502,-0.0042,-0.0060,-0.0219,0.023
21:06:17:502,0.0035,0.0654,0.0548,0.085
21:06:17:502,0.0302,0.1315,0.0954,0.165
21:06:17:505,0.0308,0.1757,0.1145,0.212
21:06:17:509,0.0720,0.1506,0.1220,0.207
21:06:17:514,0.0942,0.1115,0.1298,0.195
21:06:17:519,0.1047,0.0846,0.1330,0.189
21:06:17:524,0.0987,0.0863,0.1127,0.173
21:06:17:529,0.0715,0.0904,0.0713,0.135
21:06:17:536,0.0232,0.0469,0.0136,0.054
21:06:17:539,0.0155,0.0347,-0.0129,0.040
21:06:17:544,-0.0041,-0.0035,-0.0464,0.047
21:06:17:552,0.0000,-0.0152,-0.0726,0.074
21:06:17:555,0.0088,-0.0198,-0.0608,0.065
21:06:17:557,-0.0183,-0.0029,-0.0542,0.057
21:06:17:565,-0.0120,0.0542,-0.0335,0.065
21:06:17:567,0.0179,0.0989,-0.0320,0.105
21:06:17:576,0.0429,0.0982,-0.0135,0.108
21:06:17:577,0.0606,0.0999,0.0028,0.117
21:06:17:582,0.0738,0.0968,0.0195,0.123
21:06:17:589,0.0727,0.0748,0.0105,0.105
21:06:17:592,0.0458,0.0434,-0.0171,0.065
21:06:17:599,0.0336,0.0170,-0.0609,0.072
21:06:17:602,0.0242,0.0051,-0.1233,0.126
21:06:17:607,0.0174,-0.0353,-0.1473,0.153
21:06:17:613,0.0037,-0.0494,-0.2072,0.213
21:06:17:616,-0.0121,-0.1013,-0.2290,0.251
21:06:17:623,-0.0539,-0.1267,-0.2155,0.256
21:06:17:627,-0.0931,-0.1543,-0.2120,0.278
21:06:17:632,-0.1038,-0.1627,-0.1948,0.274
21:06:17:637,-0.0934,-0.1591,-0.1780,0.256
21:06:17:645,-0.0644,-0.1199,-0.1688,0.217
21:06:17:646,-0.0239,-0.0952,-0.1504,0.180
21:06:17:652,0.0137,-0.0446,-0.1322,0.140
21:06:17:655,0.0153,0.0293,-0.0952,0.101
21:06:17:660,0.0431,0.1002,-0.0845,0.138
21:06:17:666,0.0635,0.1444,-0.0547,0.167
21:06:17:672,0.0650,0.1526,-0.0154,0.167
21:06:17:676,0.0689,0.1466,0.0144,0.163
21:06:17:686,0.0635,0.1501,0.0254,0.165
21:06:17:686,0.0248,0.1631,0.0200,0.166
21:06:17:690,0.0079,0.1760,0.0103,0.176
21:06:17:695,0.0031,0.1817,-0.0226,0.183
21:06:17:701,0.0221,0.1754,-0.0573,0.186
21:06:17:705,0.0435,0.1479,-0.0554,0.164
21:06:17:710,0.0721,0.1135,-0.0697,0.151
21:06:17:715,0.0889,0.0818,-0.0788,0.144
21:06:17:720,0.0869,0.0407,-0.0973,0.137
21:06:17:725,0.0874,0.0237,-0.1062,0.140
21:06:17:730,0.0596,0.0210,-0.1249,0.140
21:06:17:735,0.0442,0.0040,-0.1393,0.146
21:06:17:738,0.0408,-0.0319,-0.1280,0.138
21:06:17:745,0.0186,-0.0818,-0.0701,0.109
21:06:17:749,-0.0035,-0.0957,0.0153,0.097
21:06:17:754,-0.0064,-0.1238,0.0899,0.153
21:06:17:762,-0.0215,-0.1113,0.1612,0.197
